Function,"Symbol, Signal, Signal Date/Price[$]",Exit Signal Date/Price[$],Current Mark to Market and Holding Period,"Win Rate [%], History Tested, Number of Trades","Interval, Confirmation Status",Cancellation Level/Date,"Current Trading Date/Price[$], Current Price vs Signal",Trading Days between Signal and Current Date,"Sigmashell, Success Rate of Past Analysis [%]","Divergence observed with, Signal Type",Maxima Broken Date/Price[$],"Track Level/Price($), Price on Latest Trading day vs Track Level, Signal Type","Reference Upmove or Downmove start Date/Price($), end Date/Price($)",% Change in Price on Latest Trading day vs Price on Trendpulse Breakout day/Earliest Unconfirmed Signal day/Confirmed Signal day,Backtested Returns(Win Trades) [%] (Best/Worst/Avg),"Backtested Max Loss [%], Backtested Worst Single MTM during Hold Period [%]",Backtested Holding Period(Win Trades) (days) (Max./Min./Avg.),Target Exit Date (Farthest./Earliest./Avg.),Backtested Strategy CAGR [%],CAGR of Buy and Hold [%],CAGR difference (Strategy - Buy and Hold) [%],Backtested Strategy Sharpe Ratio,Sharpe Ratio of Buy and Hold,Targets (Historic Rise or Fall to Pivot/Avg % Gain of Historic Winning trades/Exit Rule/Horizontal/F-Stack 1/F-Stack 2) [$],Support (Recent Extrema/Horizontal/F-Stack 1/F-Stack 2/F-Track 1/F-Track 2) [$],Moving Average (50-days/200-days),Latest Past 6 Months Performance[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets),Forward Testing Win Rate[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets)
TRENDPULSE,"PG, Long, 2025-05-27 (Price: 167.76)",2025-11-11 (Price: 148.54) (Today),"-11.46%, 120 days","93.75%, Past 4 years, 32","Daily, is CONFIRMED on 2025-05-27",Already confirmed,"2025-11-11 (Price: 148.54), 11.46% below",120 days,No Information,No Information,No Information,No Information,No Information,10.44% below/11.46% below/11.46% below,5.36%/1.29%/2.83%,"6.35%, 12.85%",70 days/4 days/16 days,2025-09-05/2025-06-01/2025-06-19,24.16%,3.91%,20.26%,0.76,0.08,168.7833/172.5076/170.54/179.4533/186.6499/209.3631,157.66/121.86/161.0808/140.2317/No F-Track Level/No F-Track Level,164.47/168.49,88.26%/298/30 days (Across ALL Assets),82.89%/637/28 days (Across ALL Assets)
TRENDPULSE,"KXS.TO, Long, 2025-05-18 (Price: 197.98)",2025-11-11 (Price: 174.96) (Today),"-11.63%, 126 days","80.0%, Past 10 years, 15","Weekly, is CONFIRMED on 2025-05-16",Already confirmed,"2025-11-11 (Price: 174.96), 11.63% below",126 days,No Information,No Information,No Information,No Information,No Information,9.08% below/11.63% below/11.63% below,27.78%/2.64%/12.82%,"19.41%, 30.73%",129 days/24 days/60 days,2025-11-20/2025-06-21/2025-08-12,15.69%,24.7%,-9.01%,0.48,0.8,207.7998/223.361/207.8/225.9867/222.5978/243.8843,155.11/125.3967/177.4966/151.1683/No F-Track Level/No F-Track Level,171.96/166.06,95.35%/129/94 days (Across ALL Assets),78.95%/266/76 days (Across ALL Assets)
TRENDPULSE,"BRK-B, Long, 2025-05-04 (Price: 539.8)",2025-11-11 (Price: 497.07) (Today),"-7.92%, 136 days","96.77%, Past 10 years, 31","Weekly, is CONFIRMED on 2025-05-02",Already confirmed,"2025-11-11 (Price: 497.07), 7.92% below",136 days,No Information,No Information,No Information,No Information,No Information,7.92% below/7.92% below/7.92% below,11.6%/2.26%/5.43%,"13.62%, 25.57%",209 days/24 days/60 days,2026-03-02/2025-06-07/2025-07-29,16.54%,12.36%,4.19%,0.91,0.56,563.8211/569.1111/624.66/No Horizontal Resistance/533.0296/630.85,442.66/268.082/491.88/449.7662/No F-Track Level/No F-Track Level,516.28/472.29,95.35%/129/94 days (Across ALL Assets),78.95%/266/76 days (Across ALL Assets)
SIGMASHELL,"CAD=X, Long, 2025-05-01 (Price: 1.379)",2025-11-10 (Price: 1.4044),"1.84%, 137 days","72.73%, Past 5 years, 11","Daily, was CONFIRMED on 2025-05-01",Already confirmed,"2025-11-11 (Price: 1.4014), 1.62% above",138 days,"-12.09, 100.0",No Information,No Information,No Information,No Information,No Information,7.0%/1.84%/3.75%,"4.13%, 7.34%",254 days/56 days/120 days,2026-05-03/2025-07-21/2025-10-21,3.37%,0.11%,3.26%,0.5,-0.47,1.3924/1.4307/1.41/1.3894/No Next Fib Ext/No Next Fib Ext,1.34/1.2341/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level,1.39/1.39,85.95%/121/73 days (Across ALL Assets),74.78%/230/78 days (Across ALL Assets)
TRENDPULSE,"HDB, Long, 2025-04-30 (Price: 36.345)",2025-11-11 (Price: 36.7) (Today),"0.98%, 139 days","100.0%, Past 20 years, 19","Monthly, is CONFIRMED on 2025-04-30",Already confirmed,"2025-11-11 (Price: 36.7), 0.98% above",139 days,No Information,No Information,No Information,No Information,No Information,0.98% above/11.79% above/0.98% above,71.58%/7.1%/23.84%,"-0.0%, 63.31%",782 days/109 days/392 days,2028-06-05/2025-10-04/2026-11-18,13.12%,17.02%,-3.9%,1.11,0.59,37.5662/45.0096/45.15/39.24/40.717/47.4928,26.75/25.82/32.7076/21.1884/No F-Track Level/No F-Track Level,32.42/31.43,92.45%/53/286 days (Across ALL Assets),73.83%/107/181 days (Across ALL Assets)
SIGMASHELL,"USDCHF=X, Long, 2025-04-03 (Price: 0.8768)",2025-11-10 (Price: 0.8071),"-7.95%, 157 days","71.43%, Past 5 years, 14","Daily, was CONFIRMED on 2025-04-03",Already confirmed,"2025-11-11 (Price: 0.8002), 8.74% below",158 days,"-4.5, 73.08",No Information,No Information,No Information,No Information,No Information,6.29%/0.75%/3.61%,"2.54%, 8.99%",100 days/32 days/57 days,2025-08-25/2025-05-19/2025-06-24,5.9%,-2.36%,8.26%,0.59,-0.6,0.8835/0.9085/0.9/1.0105/No Next Fib Ext/No Next Fib Ext,0.88/0.8422/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level,0.8/0.83,85.95%/121/73 days (Across ALL Assets),74.78%/230/78 days (Across ALL Assets)
TRENDPULSE,"XIU.TO, Long, 2025-03-31 (Price: 37.87)",2025-11-11 (Price: 45.44) (Today),"19.99%, 161 days","100.0%, Past 26 years, 6","Quarterly, is CONFIRMED on 2025-03-31",Already confirmed,"2025-11-11 (Price: 45.44), 19.99% above",161 days,No Information,No Information,No Information,No Information,No Information,19.99% above/19.99% above/19.99% above,18.25%/10.98%/14.62%,"-0.0%, 12.24%",914 days/261 days/587 days,2028-11-13/2026-04-13/2027-07-29,10.51%,5.01%,5.5%,1.29,0.12,39.9226/43.4066/47.45/39.305/44.2067/53.8646,20.65/23.52/34.8657/30.9684/No F-Track Level/No F-Track Level,38.27/36.63,86.67%/15/609 days (Across ALL Assets),100.0%/1/155 days (Across ALL Assets)
TRENDPULSE,"XLF, Long, 2025-03-31 (Price: 49.81)",2025-11-11 (Price: 53.21) (Today),"6.83%, 161 days","71.43%, Past 26 years, 7","Quarterly, is CONFIRMED on 2025-03-31",Already confirmed,"2025-11-11 (Price: 53.21), 6.83% above",161 days,No Information,No Information,No Information,No Information,No Information,6.83% above/8.39% above/6.83% above,33.43%/27.9%/31.59%,"37.75%, 44.86%",718 days/391 days/609 days,2028-02-03/2026-10-18/2027-08-30,2.69%,3.75%,-1.07%,0.09,0.09,50.856/65.545/71.92/No Horizontal Resistance/70.6138/110.4396,20.82/22.715/45.9996/174.8795/No F-Track Level/No F-Track Level,50.5/46.95,86.67%/15/609 days (Across ALL Assets),100.0%/1/155 days (Across ALL Assets)
TRENDPULSE,"GILD, Long, 2025-03-31 (Price: 112.05)",2025-11-11 (Price: 122.56) (Today),"9.38%, 161 days","100.0%, Past 33 years, 10","Quarterly, is CONFIRMED on 2025-03-31",Already confirmed,"2025-11-11 (Price: 122.56), 9.38% above",161 days,No Information,No Information,No Information,No Information,No Information,32.68% above/13.6% above/9.38% above,74.14%/5.29%/44.68%,"-0.0%, 24.28%",913 days/327 days/509 days,2028-11-12/2026-07-17/2027-04-07,12.82%,17.18%,-4.36%,1.5,0.52,126.4708/162.1139/130.67/No Horizontal Resistance/123.5165/140.4376,58.26/56.99/102.2986/87.442/No F-Track Level/No F-Track Level,105.64/88.22,86.67%/15/609 days (Across ALL Assets),100.0%/1/155 days (Across ALL Assets)
TRENDPULSE,"JPM, Long, 2025-03-31 (Price: 245.3)",2025-11-11 (Price: 315.62) (Today),"28.67%, 161 days","87.5%, Past 44 years, 8","Quarterly, is CONFIRMED on 2025-03-31",Already confirmed,"2025-11-11 (Price: 315.62), 28.67% above",161 days,No Information,No Information,No Information,No Information,No Information,31.67% above/27.2% above/28.67% above,54.11%/10.04%/23.18%,"3.39%, 36.16%",914 days/390 days/521 days,2028-11-13/2026-10-16/2027-04-24,7.18%,9.18%,-2.01%,0.62,0.33,278.2438/302.1605/326.5/No Horizontal Resistance/275.691/287.5071,104.5/91.08/208.1524/186.1217/No F-Track Level/No F-Track Level,256.96/230.23,86.67%/15/609 days (Across ALL Assets),100.0%/1/155 days (Across ALL Assets)
TRENDPULSE,"SONY, Long, 2025-03-31 (Price: 25.39)",2025-11-11 (Price: 29.16) (Today),"14.85%, 161 days","75.0%, Past 20 years, 20","Monthly, is CONFIRMED on 2025-03-31",Already confirmed,"2025-11-11 (Price: 29.16), 14.85% above",161 days,No Information,No Information,No Information,No Information,No Information,32.49% above/16.78% above/14.85% above,48.17%/7.34%/29.36%,"31.07%, 31.13%",390 days/109 days/214 days,2026-10-16/2025-09-04/2026-02-03,10.26%,2.49%,7.77%,0.63,0.12,27.7843/32.8445/29.38/No Horizontal Resistance/33.2191/35.3948,16.47/14.992/24.8529/22.354/No F-Track Level/No F-Track Level,23.6/19.99,92.45%/53/286 days (Across ALL Assets),73.83%/107/181 days (Across ALL Assets)
TRENDPULSE,"SONY, Long, 2025-03-31 (Price: 25.39)",2025-11-11 (Price: 29.16) (Today),"14.85%, 161 days","88.89%, Past 55 years, 18","Quarterly, is CONFIRMED on 2025-03-31",Already confirmed,"2025-11-11 (Price: 29.16), 14.85% above",161 days,No Information,No Information,No Information,No Information,No Information,37.81% above/14.35% above/14.85% above,218.3%/23.15%/61.44%,"75.81%, 80.33%",1499 days/261 days/745 days,2031-03-11/2026-04-13/2028-03-14,7.15%,5.75%,1.4%,0.67,0.23,28.4546/40.9896/36.14/No Horizontal Resistance/33.2191/35.3948,12.81/14.992/24.8529/22.354/No F-Track Level/No F-Track Level,23.6/19.99,86.67%/15/609 days (Across ALL Assets),100.0%/1/155 days (Across ALL Assets)
TRENDPULSE,"TCEHY, Long, 2025-03-31 (Price: 63.84)",2025-11-11 (Price: 83.87) (Today),"31.38%, 161 days","100.0%, Past 20 years, 14","Monthly, is CONFIRMED on 2025-03-31",Already confirmed,"2025-11-11 (Price: 83.87), 31.38% above",161 days,No Information,No Information,No Information,No Information,No Information,36.13% above/31.38% above/31.38% above,48.56%/8.58%/32.02%,"-0.0%, 28.74%",434 days/87 days/179 days,2026-12-19/2025-08-04/2025-12-15,29.28%,21.03%,8.25%,1.74,0.72,78.3955/84.2816/72.69/73.09/91.9947/116.3817,34.84/36.36/58.3318/52.1422/No F-Track Level/No F-Track Level,60.71/53.18,92.45%/53/286 days (Across ALL Assets),73.83%/107/181 days (Across ALL Assets)
TRENDPULSE,"BYDDY, Long, 2025-03-31 (Price: 16.8883)",2025-11-11 (Price: 12.96) (Today),"-23.26%, 161 days","82.35%, Past 20 years, 17","Monthly, is CONFIRMED on 2025-03-31",Already confirmed,"2025-11-11 (Price: 12.96), 23.26% below",161 days,No Information,No Information,No Information,No Information,No Information,18.85% below/13.68% below/23.26% below,179.37%/28.66%/65.28%,"14.69%, 48.39%",500 days/108 days/232 days,2027-03-25/2025-09-03/2026-03-02,21.02%,9.65%,11.37%,1.0,0.39,23.3329/27.913/25.97/No Horizontal Resistance/17.0759/19.2153,7.49/7.1075/15.2748/12.4728/No F-Track Level/No F-Track Level,14.91/11.86,92.45%/53/286 days (Across ALL Assets),73.83%/107/181 days (Across ALL Assets)
FRACTAL TRACK,"^BVSP, Long, 2025-03-31 (Price: 130260.0)",2025-11-11 (Price: 157748.5938) (Today),"21.1%, 161 days","93.33%, Past 57 years, 30","Monthly, was CONFIRMED on 2025-03-31",Already confirmed,"2025-11-11 (Price: 157748.5938), 21.1% above",161 days,No Information,No Information,No Information,"50% (Price: 116368.0), 35.56% above, Upmove Bounce Back","2022-07-31 (Price: 95267.0), 2024-08-31 (Price: 137469.0)",No Information,195.55%/4.94%/55.92%,"17.81%, 51.61%",3326 days/109 days/1090 days,2038-06-08/2025-09-04/2029-07-26,3.98%,30.03%,-26.05%,0.44,0.88,141319.074/203101.392/155581.2/134350.3333/173653.968/192289.6,120283.0/95217.0/121313.6/110617.73/No F-Track Level/No F-Track Level,145540.11/136280.41,84.44%/45/1293 days (Across ALL Assets),76.0%/100/206 days (Across ALL Assets)
TRENDPULSE,"GBPSGD=X, Long, 2025-03-16 (Price: 1.7306)",2025-11-11 (Price: 1.7108) (Today),"-1.14%, 171 days","76.67%, Past 10 years, 30","Weekly, is CONFIRMED on 2025-03-14",Already confirmed,"2025-11-11 (Price: 1.7108), 1.14% below",171 days,No Information,No Information,No Information,No Information,No Information,0.37% below/0.7% below/1.14% below,3.09%/0.49%/1.98%,"7.57%, 13.95%",304 days/24 days/125 days,2026-05-30/2025-04-19/2025-09-13,0.58%,-1.27%,1.85%,0.14,-0.79,1.737/1.7649/1.73/1.8731/4.0285/5.5304,1.67/1.6925/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level,1.69/1.71,95.35%/129/94 days (Across ALL Assets),78.95%/266/76 days (Across ALL Assets)
TRENDPULSE,"NZDCAD=X, Long, 2025-03-16 (Price: 0.8225)",2025-11-11 (Price: 0.7916) (Today),"-3.76%, 171 days","72.73%, Past 10 years, 33","Weekly, is CONFIRMED on 2025-03-14",Already confirmed,"2025-11-11 (Price: 0.7916), 3.76% below",171 days,No Information,No Information,No Information,No Information,No Information,2.58% below/3.64% below/3.76% below,4.6%/1.11%/3.38%,"5.56%, 13.76%",209 days/19 days/96 days,2026-01-12/2025-04-12/2025-08-02,1.94%,0.18%,1.77%,0.3,-0.53,0.8261/0.8503/0.84/0.9289/1.0924/1.3117,0.81/0.7625/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level,0.81/0.83,95.35%/129/94 days (Across ALL Assets),78.95%/266/76 days (Across ALL Assets)
SIGMASHELL,"NIFTY_MIDCAP_100.NS, Long, 2025-03-03 (Price: 47984.1484)",2025-11-07 (Price: 59843.1484),"24.71%, 179 days","85.71%, Past 5 years, 7","Daily, was CONFIRMED on 2025-03-03",Already confirmed,"2025-11-11 (Price: 60427.0), 25.93% above",181 days,"-7.41, 100.0",No Information,No Information,No Information,No Information,No Information,9.94%/2.71%/5.96%,"2.72%, 21.06%",190 days/52 days/100 days,2025-12-03/2025-05-17/2025-07-25,7.54%,14.38%,-6.84%,0.66,0.62,49298.9141/50844.0036/69983.5191/60290.4492/69983.5191/76335.2565,47915.2/24894.2998/44465.2214/36390.8355/No F-Track Level/No F-Track Level,58472.35/55792.17,85.95%/121/73 days (Across ALL Assets),74.78%/230/78 days (Across ALL Assets)
TRENDPULSE,"NKE, Long, 2025-03-02 (Price: 79.43)",2025-11-11 (Price: 63.15) (Today),"-20.5%, 181 days","90.62%, Past 10 years, 32","Weekly, is CONFIRMED on 2025-02-28",Already confirmed,"2025-11-11 (Price: 63.15), 20.5% below",181 days,No Information,No Information,No Information,No Information,No Information,13.54% below/20.5% below/20.5% below,13.46%/2.65%/7.59%,"20.56%, 25.62%",144 days/19 days/44 days,2025-09-26/2025-03-29/2025-05-04,15.14%,7.73%,7.41%,0.47,0.27,79.3823/85.4587/79.68/176.74/208.7135/222.5876,68.68/71.73/60.8668/56.1303/No F-Track Level/No F-Track Level,75.0/80.17,95.35%/129/94 days (Across ALL Assets),78.95%/266/76 days (Across ALL Assets)
TRENDPULSE,"TLT, Long, 2025-03-02 (Price: 92.43)",2025-11-11 (Price: 89.96) (Today),"-2.67%, 181 days","71.05%, Past 10 years, 38","Weekly, is CONFIRMED on 2025-02-28",Already confirmed,"2025-11-11 (Price: 89.96), 2.67% below",181 days,No Information,No Information,No Information,No Information,No Information,0.39% above/2.67% below/2.67% below,15.02%/0.97%/4.56%,"39.18%, 46.07%",209 days/19 days/58 days,2025-12-29/2025-03-29/2025-05-25,-3.17%,-0.39%,-2.78%,-0.12,-0.27,92.7812/96.6448/97.22/153.482/188.2386/214.0466,85.46/84.8833/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level,88.25/92.73,95.35%/129/94 days (Across ALL Assets),78.95%/266/76 days (Across ALL Assets)
TRENDPULSE,"FBU.NZ, Long, 2025-02-28 (Price: 3.39)",2025-11-11 (Price: 3.52) (Today),"3.83%, 182 days","92.86%, Past 20 years, 14","Monthly, is CONFIRMED on 2025-02-28",Already confirmed,"2025-11-11 (Price: 3.52), 3.83% above",182 days,No Information,No Information,No Information,No Information,No Information,23.51% above/7.65% above/3.83% above,27.18%/3.25%/17.61%,"37.82%, 49.28%",326 days/107 days/171 days,2026-06-15/2025-08-01/2025-11-02,13.88%,0.95%,12.92%,0.67,0.0,3.7063/3.987/4.25/7.985/12.7156/14.3053,2.83/3.3133/3.1474/16.1988/No F-Track Level/No F-Track Level,2.96/3.02,92.45%/53/286 days (Across ALL Assets),73.83%/107/181 days (Across ALL Assets)
TRENDPULSE,"ATM.NZ, Long, 2025-02-28 (Price: 8.84)",2025-11-11 (Price: 10.87) (Today),"22.96%, 182 days","100.0%, Past 20 years, 12","Monthly, is CONFIRMED on 2025-02-28",Already confirmed,"2025-11-11 (Price: 10.87), 22.96% above",182 days,No Information,No Information,No Information,No Information,No Information,68.79% above/22.96% above/22.96% above,131.71%/45.45%/77.13%,"-0.0%, 48.4%",586 days/174 days/393 days,2027-06-26/2025-11-07/2026-09-20,27.09%,19.2%,7.89%,1.97,0.6,10.5055/15.6583/13.32/No Horizontal Resistance/21.86/25.8879,4.15/5.185/8.6495/8.0201/No F-Track Level/No F-Track Level,6.78/6.78,92.45%/53/286 days (Across ALL Assets),73.83%/107/181 days (Across ALL Assets)
TRENDPULSE,"MAR, Long, 2025-02-09 (Price: 303.97)",2025-11-11 (Price: 291.9) (Today),"-3.97%, 196 days","94.59%, Past 10 years, 37","Weekly, is CONFIRMED on 2025-02-07",Already confirmed,"2025-11-11 (Price: 291.9), 3.97% below",196 days,No Information,No Information,No Information,No Information,No Information,2.74% above/3.97% below/3.97% below,17.69%/2.51%/8.94%,"12.52%, 61.32%",229 days/19 days/64 days,2026-01-06/2025-03-08/2025-05-12,18.08%,13.74%,4.35%,1.1,0.49,328.8043/331.1449/427.7/No Horizontal Resistance/372.972/399.3723,270.76/116.955/275.4012/235.5515/No F-Track Level/No F-Track Level,284.64/253.51,95.35%/129/94 days (Across ALL Assets),78.95%/266/76 days (Across ALL Assets)
TRENDPULSE,"EBO.NZ, Long, 2025-02-09 (Price: 41.55)",2025-11-11 (Price: 28.2) (Today),"-32.13%, 196 days","88.57%, Past 10 years, 35","Weekly, is CONFIRMED on 2025-02-07",Already confirmed,"2025-11-11 (Price: 28.2), 32.13% below",196 days,No Information,No Information,No Information,No Information,No Information,29.5% below/31.22% below/32.13% below,19.42%/1.19%/6.66%,"17.86%, 31.1%",279 days/24 days/78 days,2026-03-20/2025-03-15/2025-06-01,9.95%,10.41%,-0.45%,0.76,0.41,42.6802/44.3172/44.88/46.625/51.6772/55.325,36.45/21.4/41.5494/33.2406/No F-Track Level/No F-Track Level,37.58/35.94,95.35%/129/94 days (Across ALL Assets),78.95%/266/76 days (Across ALL Assets)
TRENDPULSE,"SBUX, Long, 2025-02-02 (Price: 107.68)",2025-11-11 (Price: 86.42) (Today),"-19.74%, 201 days","88.0%, Past 10 years, 25","Weekly, is CONFIRMED on 2025-01-31",Already confirmed,"2025-11-11 (Price: 86.42), 19.74% below",201 days,No Information,No Information,No Information,No Information,No Information,12.54% below/20.41% below/19.74% below,20.61%/1.11%/9.57%,"16.17%, 42.95%",124 days/24 days/66 days,2025-07-31/2025-03-08/2025-05-08,15.66%,11.59%,4.07%,0.69,0.43,113.0317/117.985/118.28/117.4325/142.4098/150.3462,87.97/71.47/104.577/89.1063/No F-Track Level/No F-Track Level,96.77/88.98,95.35%/129/94 days (Across ALL Assets),78.95%/266/76 days (Across ALL Assets)
TRENDPULSE,"BYD.TO, Long, 2025-02-02 (Price: 238.35)",2025-11-11 (Price: 211.77) (Today),"-11.15%, 201 days","93.48%, Past 10 years, 46","Weekly, is CONFIRMED on 2025-01-31",Already confirmed,"2025-11-11 (Price: 211.77), 11.15% below",201 days,No Information,No Information,No Information,No Information,No Information,4.41% below/11.15% below/11.15% below,19.54%/1.91%/8.14%,"14.41%, 50.63%",224 days/19 days/67 days,2025-12-23/2025-03-01/2025-05-10,14.54%,25.41%,-10.87%,1.13,0.93,247.741/257.7517/240.71/255.83/367.2583/388.6839,208.54/187.425/229.0045/147.1212/No F-Track Level/No F-Track Level,218.08/230.01,95.35%/129/94 days (Across ALL Assets),78.95%/266/76 days (Across ALL Assets)
TRENDPULSE,"META, Long, 2025-01-31 (Price: 689.18)",2025-11-11 (Price: 627.08) (Today),"-9.01%, 202 days","87.5%, Past 20 years, 8","Monthly, is CONFIRMED on 2025-01-31",Already confirmed,"2025-11-11 (Price: 627.08), 9.01% below",202 days,No Information,No Information,No Information,No Information,No Information,9.19% above/9.01% below/9.01% below,27.48%/19.66%/21.77%,"18.24%, 27.64%",261 days/87 days/195 days,2026-02-13/2025-06-06/2025-11-09,16.0%,25.21%,-9.21%,0.74,0.8,795.3826/839.2145/981.54/No Horizontal Resistance/842.484/1305.5879,93.16/241.8667/556.264/3267.3398/No F-Track Level/No F-Track Level,609.95/540.65,92.45%/53/286 days (Across ALL Assets),73.83%/107/181 days (Across ALL Assets)
TRENDPULSE,"WIPRO.NS, Long, 2025-01-31 (Price: 311.9)",2025-11-11 (Price: 241.69) (Today),"-22.51%, 202 days","94.12%, Past 20 years, 17","Monthly, is CONFIRMED on 2025-01-31",Already confirmed,"2025-11-11 (Price: 241.69), 22.51% below",202 days,No Information,No Information,No Information,No Information,No Information,16.35% below/22.51% below/22.51% below,53.38%/8.01%/29.81%,"4.58%, 19.65%",390 days/109 days/183 days,2026-08-18/2025-07-07/2025-10-23,20.32%,6.5%,13.82%,1.19,0.25,360.1821/404.8774/428.0/366.6625/412.2037/473.5829,182.62/188.255/310.4864/268.1339/No F-Track Level/No F-Track Level,300.98/266.85,92.45%/53/286 days (Across ALL Assets),73.83%/107/181 days (Across ALL Assets)
TRENDPULSE,"MSE.PA, Long, 2025-01-31 (Price: 57.37)",2025-11-11 (Price: 63.68) (Today),"11.0%, 202 days","100.0%, Past 20 years, 10","Monthly, is CONFIRMED on 2025-01-31",Already confirmed,"2025-11-11 (Price: 63.68), 11.0% above",202 days,No Information,No Information,No Information,No Information,No Information,19.41% above/17.77% above/11.0% above,14.35%/2.24%/8.34%,"-0.0%, 28.4%",893 days/107 days/478 days,2028-08-16/2025-07-04/2026-12-24,5.98%,2.81%,3.17%,0.92,-0.0,58.2764/62.1547/73.34/No Horizontal Resistance/58.4776/81.1364,52.08/33.57/44.4738/35.8188/No F-Track Level/No F-Track Level,53.95/53.19,92.45%/53/286 days (Across ALL Assets),73.83%/107/181 days (Across ALL Assets)
TRENDPULSE,"MTY.TO, Long, 2025-01-26 (Price: 51.41)",2025-11-11 (Price: 33.85) (Today),"-34.16%, 206 days","75.0%, Past 10 years, 32","Weekly, is CONFIRMED on 2025-01-24",Already confirmed,"2025-11-11 (Price: 33.85), 34.16% below",206 days,No Information,No Information,No Information,No Information,No Information,25.82% below/34.16% below/34.16% below,33.31%/2.07%/12.97%,"37.54%, 76.03%",269 days/19 days/77 days,2026-02-19/2025-02-22/2025-05-17,5.85%,6.38%,-0.53%,0.22,0.26,51.9961/58.0779/54.81/72.5033/No Next Fib Ext/No Next Fib Ext,44.42/40.175/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level,46.95/45.79,95.35%/129/94 days (Across ALL Assets),78.95%/266/76 days (Across ALL Assets)
TRENDPULSE,"USO, Long, 2025-01-12 (Price: 80.64)",2025-11-11 (Price: 72.72) (Today),"-9.82%, 216 days","87.5%, Past 10 years, 24","Weekly, is CONFIRMED on 2025-01-10",Already confirmed,"2025-11-11 (Price: 72.72), 9.82% below",216 days,No Information,No Information,No Information,No Information,No Information,9.82% below/9.82% below/9.82% below,11.52%/0.56%/5.28%,"70.35%, 78.81%",314 days/24 days/83 days,2026-04-11/2025-02-15/2025-05-12,-0.4%,-8.69%,8.29%,-0.01,-0.2,80.0755/84.8978/81.7/83.1/No Next Fib Ext/No Next Fib Ext,69.75/44.03/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level,73.21/75.38,95.35%/129/94 days (Across ALL Assets),78.95%/266/76 days (Across ALL Assets)
